ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma20,ma60,upper_channel,lower_channel,mid_channel,tr,atr,signal,position,entry_price,stop_loss,trade_type,daily_return,strategy_return,strategy_nav,buy_hold_nav
688146.SH,2026-03-05,46.06,46.96,44.81,45.45,45.23,0.22,0.4864,65378.46,300925.755,45.24,43.729000000000006,50.97,43.84,47.405,2.1499999999999986,2.2421428571428565,0,0,,,,0.004864028299801149,0.0,0.891425651277924,1.5721203735731595
688146.SH,2026-03-06,45.35,46.12,44.72,45.53,45.45,0.08,0.176,48952.19,223116.769,45.219,43.82133333333333,50.97,43.84,47.405,1.3999999999999986,2.2628571428571425,0,0,,,,0.001760176017601811,0.0,0.891425651277924,1.5748875821515063
688146.SH,2026-03-09,45.08,45.1,42.9,44.14,45.53,-1.39,-3.0529,70398.72,308858.419,45.1655,43.898,50.97,43.84,47.405,2.6300000000000026,2.1271428571428572,0,0,,,,-0.030529321326597914,-0.0,0.891425651277924,1.526807333102734
688146.SH,2026-03-10,44.81,45.15,43.82,44.58,44.14,0.44,0.9968,58880.8,262042.256,45.2795,43.98866666666667,50.97,42.9,46.935,1.3299999999999983,2.1371428571428566,0,0,,,,0.009968282736746659,0.0,0.891425651277924,1.5420269802836404
688146.SH,2026-03-11,44.6,46.55,44.58,45.4,44.58,0.82,1.8394,72881.27,331960.829,45.383,44.082,50.97,42.9,46.935,1.9699999999999989,2.1942857142857135,0,0,,,,0.018393898609241788,0.0,0.891425651277924,1.570390868211693
688146.SH,2026-03-12,45.46,46.88,44.51,46.05,45.4,0.65,1.4317,106057.26,487007.129,45.566500000000005,44.17916666666667,50.97,42.9,46.935,2.3700000000000045,2.315,0,0,,,,0.014317180616740144,0.0,0.891425651277924,1.5928744379107591
688146.SH,2026-03-13,46.51,47.68,44.65,45.85,46.05,-0.2,-0.4343,122281.48,560146.503,45.74400000000001,44.27816666666666,50.97,42.9,46.935,3.030000000000001,2.4235714285714285,0,0,,,,-0.004343105320303908,-0.0,0.891425651277924,1.5859564164648927
688146.SH,2026-03-16,45.77,46.52,43.9,44.56,45.85,-1.29,-2.8135,103541.6,466289.063,45.871,44.357,50.97,42.9,46.935,2.6200000000000045,2.502857142857143,0,0,,,,-0.02813522355507081,-0.0,0.891425651277924,1.541335178139054
688146.SH,2026-03-17,44.61,44.63,42.2,42.2,44.56,-2.36,-5.2962,87986.49,378163.18,45.759,44.40466666666667,50.97,42.9,46.935,2.4299999999999997,2.225714285714286,0,0,,,,-0.052962298025134635,-0.0,0.891425651277924,1.4597025250778295
688146.SH,2026-03-18,42.4,42.5,41.57,42.12,42.2,-0.08,-0.1896,48140.65,202107.166,45.6305,44.4435,50.97,42.2,46.585,0.9299999999999997,2.0671428571428576,0,0,,,,-0.0018957345971565287,-0.0,0.891425651277924,1.4569353164994827
688146.SH,2026-03-19,41.85,43.88,41.14,42.24,42.12,0.12,0.2849,87048.23,370481.632,45.5255,44.477,50.97,41.57,46.269999999999996,2.740000000000002,2.143571428571429,0,0,,,,0.002849002849002913,0.0,0.891425651277924,1.4610861293670028
688146.SH,2026-03-20,41.9,44.15,41.5,41.66,42.24,-0.58,-1.3731,83559.75,357773.982,45.383500000000005,44.48016666666667,50.97,41.14,46.055,2.6499999999999986,2.2378571428571434,0,0,,,,-0.013731060606060774,-0.0,0.891425651277924,1.4410238671739897
688146.SH,2026-03-23,41.12,44.1,41.08,42.08,41.66,0.42,1.0082,112670.59,481258.892,45.2955,44.488166666666665,50.97,41.14,46.055,3.020000000000003,2.2721428571428577,0,0,,,,0.010081613058089411,0.0,0.891425651277924,1.4555517122103094
688146.SH,2026-03-24,42.14,42.5,40.08,41.11,42.08,-0.97,-2.3051,88701.53,362224.264,45.118,44.49483333333333,50.97,41.08,46.025,2.4200000000000017,2.2635714285714292,0,0,,,,-0.023051330798479097,-0.0,0.891425651277924,1.421999308197857
688146.SH,2026-03-25,40.8,41.94,40.75,41.18,41.11,0.07,0.1703,59524.55,245778.978,44.6285,44.50833333333333,50.97,40.08,45.525,1.1899999999999977,2.1950000000000007,0,0,,,,0.0017027487229384075,0.0,0.891425651277924,1.4244206157039103
688146.SH,2026-03-26,41.17,41.75,40.66,40.83,41.18,-0.35,-0.8499,50992.17,210025.643,44.206,44.51133333333333,49.5,40.08,44.79,1.0900000000000034,2.172857142857144,0,0,,,,-0.008499271491015037,-0.0,0.891425651277924,1.412314078173644
688146.SH,2026-03-27,40.8,43.18,40.57,42.58,40.83,1.75,4.2861,67634.51,284507.686,43.9055,44.538,49.48,40.08,44.78,2.6099999999999994,2.171428571428572,0,0,,,,0.04286064168503545,0.0,0.891425651277924,1.4728467658249758
688146.SH,2026-03-30,42.6,44.0,42.26,43.84,42.58,1.26,2.9591,68641.78,296836.349,43.668,44.573166666666665,49.48,40.08,44.78,1.740000000000002,2.200714285714287,0,0,,,,0.029591357444809896,0.0,0.891425651277924,1.5164303009339348
688146.SH,2026-03-31,43.2,43.59,42.5,42.56,43.84,-1.28,-2.9197,50706.84,217931.673,43.4595,44.58633333333333,49.17,40.08,44.625,1.3400000000000034,2.155714285714287,0,0,,,,-0.02919708029197088,-0.0,0.891425651277924,1.4721549636803892
688146.SH,2026-04-01,43.36,43.51,42.61,42.95,42.56,0.39,0.9164,31858.74,136593.313,43.3455,44.61016666666667,47.68,40.08,43.879999999999995,0.9499999999999957,2.054285714285715,0,0,,,,0.009163533834586568,0.0,0.891425651277924,1.485645105499829
688146.SH,2026-04-02,42.53,43.68,42.26,42.68,42.95,-0.27,-0.6286,35447.46,152085.661,43.207,44.647333333333336,47.68,40.08,43.879999999999995,1.4200000000000017,1.9392857142857152,0,0,,,,-0.006286379511059481,-0.0,0.891425651277924,1.476305776547909
688146.SH,2026-04-03,46.46,51.22,45.46,51.22,42.68,8.54,20.0094,304820.02,1496903.947,43.4915,44.83233333333333,47.68,40.08,43.879999999999995,8.54,2.3621428571428575,1,1,51.22,46.495714285714286,买入,0.2000937207122775,0.0,0.891425651277924,1.7717052922864083
688146.SH,2026-04-07,51.98,54.5,50.98,53.27,51.22,2.05,4.0023,307307.51,1617768.034,43.948,45.04683333333334,51.22,40.08,45.65,3.520000000000003,2.440000000000001,0,1,51.22,48.39,,0.04002342834830164,0.04002342834830164,0.927103561959684,1.84261501210654
688146.SH,2026-04-08,52.81,54.47,50.7,54.47,53.27,1.2,2.2527,237179.78,1243912.237,44.4425,45.251666666666665,54.5,40.08,47.29,3.769999999999996,2.6428571428571432,0,1,51.22,49.184285714285714,,0.02252675051623787,0.02252675051623787,0.9479881926026653,1.8841231407817387
688146.SH,2026-04-09,54.47,60.98,54.01,57.51,54.47,3.04,5.5811,237274.89,1373843.006,45.048,45.50066666666667,54.5,40.57,47.535,6.969999999999999,2.9450000000000003,0,1,51.22,51.62,,0.0558105379107765,0.0558105379107765,1.0008959235648849,1.9892770667589093
688146.SH,2026-04-10,58.66,62.74,58.66,60.45,57.51,2.94,5.1122,216085.44,1316245.751,45.768,45.76166666666667,60.98,40.57,50.775,5.230000000000004,3.129285714285715,0,1,51.22,54.191428571428574,,0.051121544079290704,0.051121544079290704,1.0520632686401896,2.090971982013147
688146.SH,2026-04-13,61.05,64.67,59.8,60.83,60.45,0.38,0.6286,200703.93,1229077.995,46.517,46.01716666666666,62.74,40.57,51.655,4.8700000000000045,3.261428571428572,0,1,51.22,54.30714285714286,,0.006286186931348192,0.006286186931348192,1.058676735010467,2.104116222760293
688146.SH,2026-04-14,60.84,62.42,59.2,61.11,60.83,0.28,0.4603,155177.5,947445.396,47.3445,46.29133333333333,64.67,42.26,53.465,3.219999999999999,3.318571428571429,0,1,51.22,54.472857142857144,,0.004602991944764101,0.004602991944764101,1.0635498154938294,2.1138014527845064
688146.SH,2026-04-15,61.8,62.41,59.7,60.14,61.11,-0.97,-1.5873,137164.48,831671.464,48.2415,46.539,64.67,42.26,53.465,2.7099999999999937,3.4271428571428575,0,1,51.22,54.472857142857144,,-0.015873015873015817,-0.015873015873015817,1.0466680723907529,2.080249048772054
688146.SH,2026-04-16,60.0,66.0,58.12,63.51,60.14,3.37,5.6036,203479.84,1286379.193,49.31099999999999,46.87116666666667,64.67,42.26,53.465,7.880000000000003,3.9121428571428574,0,1,51.22,55.68571428571428,,0.05603591619554371,0.05603591619554371,1.1053190767797925,2.1968177101349045
688146.SH,2026-04-17,64.06,66.52,63.25,64.31,63.51,0.8,1.2596,162058.13,1048480.057,50.4145,47.220333333333336,66.0,42.26,54.129999999999995,3.269999999999996,3.959285714285714,0,1,51.22,56.39142857142858,,0.012596441505274836,0.012596441505274836,1.1192421638751135,2.2244897959183705
688146.SH,2026-04-20,67.8,69.45,65.09,67.57,64.31,3.26,5.0692,199436.49,1337492.688,51.71,47.5955,66.52,45.46,55.989999999999995,5.140000000000001,4.202142857142857,0,1,51.22,59.16571428571428,,0.050691960814803094,0.050691960814803094,1.1759787437885463,2.3372535454859937
688146.SH,2026-04-21,66.41,71.08,63.01,69.3,67.57,1.73,2.5603,271206.62,1833958.712,53.071000000000005,47.97266666666667,69.45,50.7,60.075,8.07,4.682857142857143,0,1,51.22,59.93428571428571,,0.025603078289181624,0.025603078289181624,1.2060874196321778,2.397094430992739
688146.SH,2026-04-22,69.3,74.07,66.16,70.1,69.3,0.8,1.1544,257129.24,1773025.749,54.520500000000006,48.33116666666667,71.08,50.7,60.89,7.909999999999997,5.180000000000001,0,1,51.22,59.93428571428571,,0.011544011544011523,0.011544011544011523,1.2200105067274987,2.424766516776205
688146.SH,2026-04-23,71.04,73.74,69.9,70.81,70.1,0.71,1.0128,210332.3,1497820.781,56.002,48.72133333333333,74.07,54.01,64.03999999999999,3.839999999999989,5.3528571428571405,0,1,51.22,60.10428571428572,,0.010128388017118573,0.010128388017118573,1.2323672465245963,2.4493254929090313
688146.SH,2026-04-24,72.49,78.92,71.2,73.08,70.81,2.27,3.2058,253079.15,1877051.562,57.6145,49.1165,74.07,58.12,66.095,8.11,5.322142857142857,0,1,51.22,62.43571428571428,,0.03205761898036985,0.03205761898036985,1.2718740061575693,2.5278450363196154
688146.SH,2026-04-27,73.5,78.5,71.17,71.4,73.08,-1.68,-2.2989,275625.35,2042034.185,59.05550000000001,49.50566666666666,78.92,58.12,68.52,7.329999999999998,5.594285714285712,0,1,51.22,62.43571428571428,,-0.022988505747126298,-0.022988505747126298,1.2426355232573956,2.4697336561743373
688146.SH,2026-04-28,71.9,76.39,69.65,74.02,71.4,2.62,3.6695,259457.98,1894261.235,60.5645,49.932,78.92,58.12,68.52,6.739999999999995,5.806428571428571,0,1,51.22,62.43571428571428,,0.03669467787114833,0.03669467787114833,1.2882336334945717,2.560359737115188
688146.SH,2026-04-29,73.46,79.65,72.8,76.11,74.02,2.09,2.8236,190375.04,1458899.397,62.242,50.41066666666666,78.92,58.12,68.52,6.8500000000000085,5.797857142857142,0,1,51.22,64.51428571428572,,0.028235611996757726,0.028235611996757726,1.3246076985310977,2.632653061224493
688146.SH,2026-04-30,79.38,87.77,78.34,80.35,76.11,4.24,5.5709,269395.0,2197853.489,64.112,50.94916666666666,79.65,58.12,68.885,11.659999999999997,6.2571428571428545,0,1,51.22,67.83571428571429,,0.055708842464853525,0.055708842464853525,1.398400060136299,2.7793151158768628
688146.SH,2026-05-06,82.0,82.5,76.81,77.25,80.35,-3.1,-3.8581,275850.96,2172294.3,65.84049999999999,51.42916666666667,87.77,63.01,75.39,5.689999999999998,6.315714285714283,0,1,51.22,67.83571428571429,,-0.0385812072184194,-0.0385812072184194,1.3444480976419302,2.672085783465932
688146.SH,2026-05-07,76.2,80.06,75.1,78.0,77.25,0.75,0.9709,199076.38,1552429.631,67.1795,51.96333333333333,87.77,63.01,75.39,4.960000000000008,6.439999999999998,0,1,51.22,67.83571428571429,,0.009708737864077666,0.009708737864077666,1.3575009917937937,2.6980283638879317
688146.SH,2026-05-08,77.17,81.8,77.17,79.84,78.0,1.84,2.359,169422.89,1356125.559,68.508,52.5405,87.77,63.01,75.39,4.6299999999999955,6.577142857142856,0,1,51.22,67.83571428571429,,0.02358974358974364,0.02358974358974364,1.389524092113032,2.7616741611899034
688146.SH,2026-05-11,82.6,95.81,81.13,95.81,79.84,15.97,20.0025,278903.02,2521595.179,70.575,53.43233333333333,87.77,66.16,76.965,15.969999999999999,7.154999999999999,0,1,51.22,81.5,,0.20002505010020033,0.20002505010020033,1.6674637182533767,3.3140781736423426
688146.SH,2026-05-12,100.6,101.9,95.08,98.0,95.81,2.19,2.2858,266510.91,2606373.26,72.59949999999999,54.3435,95.81,69.65,82.73,6.820000000000007,7.408571428571428,0,1,51.22,83.18285714285715,,0.022857739275649713,0.022857739275649713,1.7055781691768177,3.3898305084745806
688146.SH,2026-05-13,97.65,117.6,94.65,117.6,98.0,19.6,20.0,297233.44,3076460.195,75.45700000000001,55.597166666666666,101.9,69.65,85.775,22.94999999999999,8.680714285714284,0,1,51.22,100.23857142857142,,0.19999999999999996,0.19999999999999996,2.046693803012181,4.067796610169497
688146.SH,2026-05-14,132.0,141.12,131.71,141.12,117.6,23.52,20.0,269662.14,3767654.583,79.47149999999999,57.24416666666666,117.6,69.65,93.625,23.52000000000001,9.784285714285714,0,1,51.22,121.55142857142857,,0.20000000000000018,0.20000000000000018,2.4560325636146176,4.881355932203396
688146.SH,2026-05-15,139.53,151.0,136.9,145.55,141.12,4.43,3.1392,324993.84,4704174.712,83.6935,58.96966666666666,141.12,69.65,105.385,14.099999999999994,10.22642857142857,0,1,51.22,125.09714285714287,,0.03139172335600904,0.03139172335600904,2.5331316584049572,5.034590107229339
688146.SH,2026-05-18,141.36,147.64,131.0,135.9,145.55,-9.65,-6.63,230016.2,3173965.449,87.4815,60.494,151.0,72.8,111.9,16.639999999999986,11.140714285714283,0,1,51.22,125.09714285714287,,-0.0663002404671934,-0.0663002404671934,2.365184420317648,4.700795572466281
688146.SH,2026-05-19,131.5,134.88,118.4,126.13,135.9,-9.77,-7.1891,209328.31,2621253.779,90.6125,61.851333333333336,151.0,75.1,113.05,17.5,11.81142857142857,0,1,51.22,125.09714285714287,,-0.07189109639440772,-0.07189109639440772,2.1951487191660406,4.362850224835703
688146.SH,2026-05-20,126.48,149.49,124.68,141.58,126.13,15.45,12.2493,247850.1,3351181.465,94.476,63.472,151.0,75.1,113.05,24.810000000000002,13.059999999999999,0,1,51.22,125.09714285714287,,0.1224926662966781,0.1224926662966781,2.4640383386944267,4.89726738152889
688146.SH,2026-05-21,140.0,141.11,127.51,127.87,141.58,-13.71,-9.6836,179804.23,2415205.517,97.491,64.8615,151.0,75.1,113.05,14.070000000000007,13.58357142857143,0,1,51.22,125.09714285714287,,-0.09683571125865242,-0.09683571125865242,2.2254314335983634,4.423037011414741
688146.SH,2026-05-22,129.3,135.88,129.3,130.72,127.87,2.85,2.2288,139768.65,1846904.087,100.562,66.3095,151.0,77.17,114.08500000000001,8.009999999999991,13.66642857142857,0,1,51.22,125.09714285714287,,0.022288261515601704,0.022288261515601704,2.275032431375444,4.5216188170183385
688146.SH,2026-05-25,131.0,135.8,122.0,134.33,130.72,3.61,2.7616,183330.02,2369177.599,103.77349999999998,67.804,151.0,81.13,116.065,13.800000000000011,13.819285714285714,0,1,51.22,125.09714285714287,,0.027616279069767602,0.027616279069767602,2.3378603618930804,4.646489104116229
688146.SH,2026-05-26,131.1,143.88,128.0,142.0,134.33,7.67,5.7098,167082.08,2315535.39,107.333,69.32116666666666,151.0,94.65,122.825,15.879999999999995,14.547142857142857,0,1,51.22,125.09714285714287,,0.05709819102210956,0.05709819102210956,2.47134795941947,4.911795226565208
688146.SH,2026-05-27,144.0,165.47,139.0,155.0,142.0,13.0,9.1549,196033.8,3007315.83,111.429,71.08316666666666,151.0,94.65,122.825,26.47,16.083571428571428,0,1,51.22,125.09714285714287,,0.09154929577464799,0.09154929577464799,2.6975981247184357,5.361466620546531
688146.SH,2026-05-28,154.0,175.38,154.0,174.66,155.0,19.66,12.6839,160523.75,2706086.186,116.592,73.18433333333333,165.47,118.4,141.935,21.379999999999995,17.279999999999998,0,1,51.22,140.1,,0.12683870967741928,0.12683870967741928,3.039757990085948,6.041508128675206
688146.SH,2026-05-29,182.0,182.5,164.01,174.66,174.66,0.0,0.0,159837.5,2779463.848,121.624,75.2855,175.38,118.4,146.89,18.49000000000001,17.46,0,1,51.22,140.1,,0.0,0.0,3.039757990085948,6.041508128675206
688146.SH,2026-06-01,185.1,198.66,166.31,169.99,174.66,-4.67,-2.6738,206601.89,3854712.284,126.31799999999998,77.33983333333335,182.5,118.4,150.45,32.349999999999994,19.283571428571427,0,1,51.22,140.1,,-0.026737661742814556,-0.026737661742814556,2.9584819691670123,5.879972327914223
688146.SH,2026-06-02,173.39,196.58,173.39,192.0,169.99,22.01,12.9478,232035.12,4268286.89,131.90050000000002,79.786,198.66,118.4,158.53,26.590000000000003,19.54357142857143,0,1,51.22,152.91285714285715,,0.12947820460027049,0.12947820460027049,3.3415409028770298,6.64130058803183
688146.SH,2026-06-03,192.0,201.99,178.77,182.66,192.0,-9.34,-4.8646,260398.0,4844921.73,137.171,82.07283333333334,198.66,122.0,160.32999999999998,23.22,19.522142857142857,0,1,51.22,152.91285714285715,,-0.04864583333333339,-0.04864583333333339,3.1789888610391572,6.318228986509864
688146.SH,2026-06-04,199.59,219.19,193.9,219.19,182.66,36.53,19.9989,200212.58,4226903.906,144.2305,84.96716666666666,201.99,122.0,161.995,36.53,21.124285714285712,0,1,51.22,176.94142857142856,,0.19998905069528083,0.19998905069528083,3.8147518255292505,7.581805603597378
688146.SH,2026-06-05,229.0,243.03,219.14,231.11,219.19,11.92,5.4382,254625.85,5885463.711,151.79399999999998,88.08333333333333,219.19,122.0,170.595,23.890000000000015,21.642142857142858,0,1,51.22,187.8257142857143,,0.05438204297641325,0.05438204297641325,4.022205823249533,7.994119681771022
688146.SH,2026-06-08,231.0,265.5,230.68,252.18,231.11,21.07,9.1169,248539.27,6270519.088,159.6125,91.54333333333334,243.03,122.0,182.515,34.81999999999999,22.879285714285714,0,1,51.22,206.42142857142858,,0.09116870754186324,0.09116870754186324,4.3889051296225485,8.722933241093058
688146.SH,2026-06-09,247.0,262.96,239.99,250.82,252.18,-1.36,-0.5393,178017.66,4467261.472,167.25349999999997,94.967,265.5,128.0,196.75,22.96999999999997,22.74785714285714,0,1,51.22,206.42142857142858,,-0.0053929732730589874,-0.0053929732730589874,4.365235881560503,8.675890695261165
688146.SH,2026-06-10,263.0,298.9,263.0,292.0,250.82,41.18,16.4181,177006.9,4995813.347,175.9735,99.06616666666667,265.5,139.0,202.25,48.079999999999984,25.177142857142854,0,1,51.22,241.6457142857143,,0.16418148473008531,0.16418148473008531,5.081926789792149,10.100311310965076
688146.SH,2026-06-11,308.06,349.8,289.0,349.8,292.0,57.8,19.7945,209791.63,6724663.037,186.4075,104.132,298.9,154.0,226.45,60.80000000000001,28.947857142857142,0,1,51.22,291.9042857142857,,0.19794520547945216,0.19794520547945216,6.087869832429089,12.099619508820492
688146.SH,2026-06-12,327.0,336.93,279.88,302.0,349.8,-47.8,-13.665,284423.17,8786424.759,194.23,108.42266666666669,349.8,164.01,256.905,69.92000000000002,32.95642857142857,0,1,51.22,291.9042857142857,,-0.13664951400800462,-0.13664951400800462,5.255965378483661,10.4462123832584
688146.SH,2026-06-15,310.0,318.92,280.04,318.3,302.0,16.3,5.3974,203329.69,6207388.019,203.35,113.02433333333336,349.8,166.31,258.055,38.879999999999995,34.59928571428571,0,1,51.22,291.9042857142857,,0.05397350993377481,0.05397350993377481,5.539648278050826,11.010031131096518
688146.SH,2026-06-16,326.0,365.0,318.5,323.0,318.3,4.7,1.4766,232169.93,7990662.228,213.1935,117.70566666666669,349.8,173.39,261.595,46.69999999999999,36.044285714285714,0,1,51.22,291.9042857142857,,0.014765944077913984,0.014765944077913984,5.6214464147358365,11.172604635074382
688146.SH,2026-06-17,310.0,340.0,300.33,339.7,322.8,16.9,5.2354,187376.56,6091782.381,223.09950000000003,122.66333333333334,365.0,178.77,271.885,39.670000000000016,37.35071428571429,0,1,51.22,291.9042857142857,,0.051702786377708865,0.051702786377708865,5.912090857850661,11.750259425804233
688146.SH,2026-06-18,332.0,365.0,323.36,364.0,339.7,24.3,7.1534,156310.03,5364485.787,234.90600000000003,128.03566666666669,365.0,193.9,279.45,41.639999999999986,39.00428571428571,0,1,51.22,291.9042857142857,,0.07153370621136301,0.07153370621136301,6.335004628371035,12.590799031477012
688146.SH,2026-06-22,368.0,399.5,366.0,389.99,364.0,25.99,7.1401,175440.98,6728036.479,247.8695,133.83416666666668,365.0,219.14,292.07,35.5,39.229285714285716,0,1,51.22,311.5314285714286,,0.07140109890109891,0.07140109890109891,6.787330920380274,13.489795918367362
688146.SH,2026-06-26,406.5,416.99,370.0,385.6,389.99,-4.39,-1.1257,182663.99,7283403.467,260.433,139.57566666666668,399.5,230.68,315.09000000000003,46.99000000000001,40.686428571428564,0,1,51.22,311.5314285714286,,-0.011256698889715033,-0.011256698889715033,6.710927979944701,13.337945347630594
688146.SH,2026-06-29,365.15,393.0,312.19,370.0,385.6,-15.6,-4.0456,216062.62,7693776.286,271.833,145.056,416.99,239.99,328.49,80.81,44.800000000000004,0,1,51.22,311.5314285714286,,-0.04045643153526979,-0.04045643153526979,6.439427781585942,12.798339674853006
